,essay,token,lemma,sentence,index,start,pos,sentence_sentiment,token_sentiment,paragraph,docPosition,sentPosition,isPunc,followsPunc,precedesPunc,followsLCA,precedesLCA,followsLCAPath,precedesLCAPath,head,uppermost,uppermost_child,right_sibling,right_sibling_head,probability,head_lemma,IOB
4621,3491.txt,words,word,0,18,349,NNS,Negative,Neutral,1,Conclusion,Middle,False,False,False,S,PP,0.4117647058823529,0.6470588235294118,read-15,PP,,,,0.0,read,O
4622,3491.txt,i,I,0,19,355,PRP,Negative,Neutral,1,Conclusion,Middle,False,False,False,S,S,0.4117647058823529,0.4117647058823529,was-20,NP,PRP,PRP,was,0.0,be,O
4623,3491.txt,was,be,0,20,357,VBD,Negative,Neutral,1,Conclusion,Middle,False,False,False,VP,S,0.8823529411764706,0.4117647058823529,words-18,SBAR,,,,0.0004164064126587,word,O
4624,3491.txt,sort,sort,0,21,361,RB,Negative,Neutral,1,Conclusion,Middle,False,False,False,RB,VP,1.0,0.8823529411764706,of-22,sort,,,,0.001665625650635,of,O
4625,3491.txt,of,of,0,22,366,RB,Negative,Neutral,1,Conclusion,Middle,False,False,False,VP,RB,0.8823529411764706,1.0,was-20,ADVP,,,,0.0,be,O
4626,3491.txt,was,be,0,23,369,VBD,Negative,Neutral,1,Conclusion,Middle,False,False,False,S,VP,0.1176470588235294,0.8823529411764706,suprised-24,S,ADVP,VP,suprised,0.0004164064126587,suprise,O
4627,3491.txt,suprised,suprise,0,24,373,VBN,Negative,Neutral,1,Conclusion,Middle,False,False,False,VP,S,0.2352941176470588,0.1176470588235294,suprised-24,ROOT,S,S,suprised,0.001665625650635,suprise,O
4628,3491.txt,to,to,0,25,382,TO,Negative,Neutral,1,Conclusion,Middle,False,False,False,VP,VP,0.3529411764705882,0.2352941176470588,see-26,TO,to,to,see,0.0,see,O
4629,3491.txt,see,see,0,26,385,VB,Negative,Neutral,1,Conclusion,Middle,False,False,True,S,VP,0.1176470588235294,0.3529411764705882,suprised-24,S,VP,VP,suprised,0.0004164064126587,suprise,O
4630,3491.txt,.,.,0,27,388,.,Negative,Neutral,1,Conclusion,Last,True,False,False,,S,-1.0,0.1176470588235294,suprised-24,.,.,.,suprised,0.0,suprise,O
4631,3491.txt,But,but,1,1,390,CC,Negative,Neutral,1,Conclusion,First,False,True,False,FRAG,,0.2857142857142857,-1.0,nothing-2,CC,But,But,nothing,0.3485321673953779,nothing,O
4632,3491.txt,nothing,nothing,1,2,394,NN,Negative,Negative,1,Conclusion,Middle,False,False,False,FRAG,FRAG,0.2857142857142857,0.2857142857142857,nothing-2,ROOT,FRAG,FRAG,nothing,0.0106183635227982,nothing,O
4633,3491.txt,that,that,1,3,402,WDT,Negative,Neutral,1,Conclusion,Middle,False,False,False,SBAR,FRAG,0.4285714285714285,0.2857142857142857,offensive-6,WHNP,WDT,WDT,offensive,0.0,offensive,O
4634,3491.txt,i,I,1,4,407,PRP,Negative,Neutral,1,Conclusion,Middle,False,False,False,S,SBAR,0.5714285714285714,0.4285714285714285,found-5,NP,PRP,PRP,found,0.0997293358317718,find,O
4635,3491.txt,found,find,1,5,409,VBD,Negative,Neutral,1,Conclusion,Middle,False,False,False,VP,S,0.7142857142857143,0.5714285714285714,nothing-2,SBAR,WHNP,S,found,0.0004164064126587,nothing,O
4636,3491.txt,offensive,offensive,1,6,415,JJ,Negative,Negative,1,Conclusion,Middle,False,False,False,VP,VP,0.7142857142857143,0.7142857142857143,found-5,ADJP,JJ,JJ,found,0.0,find,O
4637,3491.txt,personally,personally,1,7,425,RB,Negative,Neutral,1,Conclusion,Middle,False,False,True,FRAG,VP,0.2857142857142857,0.7142857142857143,found-5,ADVP,RB,RB,found,0.0,find,O
4638,3491.txt,.,.,1,8,435,.,Negative,Neutral,1,Conclusion,Last,True,False,False,,FRAG,-1.0,0.2857142857142857,nothing-2,.,.,.,nothing,0.0,nothing,O
4639,3491.txt,Books,book,2,1,437,NNS,Neutral,Neutral,1,Conclusion,First,False,True,False,S,,0.1176470588235294,-1.0,there-3,NP,NNS,NNS,put,0.3485321673953779,there,O
4640,3491.txt,are,be,2,2,443,VBP,Neutral,Neutral,1,Conclusion,Middle,False,False,False,VP,S,0.2352941176470588,0.1176470588235294,there-3,VBP,are,are,there,0.0,there,O
4641,3491.txt,there,there,2,3,447,EX,Neutral,Neutral,1,Conclusion,Middle,False,False,False,VP,VP,0.2352941176470588,0.2352941176470588,there-3,ROOT,S,S,there,0.001665625650635,there,O
4642,3491.txt,for,for,2,4,453,IN,Neutral,Neutral,1,Conclusion,Middle,False,False,False,PP,VP,0.2941176470588235,0.2352941176470588,purpose-7,IN,for,for,public,0.0002082032063293,purpose,O
4643,3491.txt,their,they,2,5,457,PRP$,Neutral,Neutral,1,Conclusion,Middle,False,False,False,NP,PP,0.3529411764705882,0.2941176470588235,purpose-7,PRP$,their,their,purpose,0.0006246096189881,purpose,O
4644,3491.txt,own,own,2,6,463,JJ,Neutral,Neutral,1,Conclusion,Middle,False,False,False,NP,NP,0.3529411764705882,0.3529411764705882,purpose-7,JJ,own,own,purpose,0.0002082032063293,purpose,O
4645,3491.txt,purpose,purpose,2,7,467,NN,Neutral,Positive,1,Conclusion,Middle,False,False,True,VP,NP,0.1764705882352941,0.3529411764705882,there-3,PP,IN,NP,want,0.0,there,O
4646,3491.txt,",",",",2,8,474,",",Neutral,Neutral,1,Conclusion,Middle,True,False,False,VP,VP,0.1764705882352941,0.1764705882352941,there-3,",",",",",",there,0.0,there,O
4647,3491.txt,and,and,2,9,476,CC,Neutral,Neutral,1,Conclusion,Middle,False,True,False,VP,VP,0.1764705882352941,0.1764705882352941,thats-10,CC,and,and,thats,0.4112013325005205,that,O
4648,3491.txt,thats,that,2,10,480,VBZ,Neutral,Neutral,1,Conclusion,Middle,False,False,False,VP,VP,0.2352941176470588,0.1764705882352941,there-3,VBZ,,,,0.0029148448886112,there,O
4649,3491.txt,another,another,2,11,486,DT,Neutral,Neutral,1,Conclusion,Middle,False,False,False,NP,VP,0.3529411764705882,0.2352941176470588,reason-12,DT,,,,0.0997293358317718,reason,O
4650,3491.txt,reason,reason,2,12,494,NN,Neutral,Neutral,1,Conclusion,Middle,False,False,False,NP,NP,0.2941176470588235,0.3529411764705882,thats-10,NP,EX,EX,put,0.0,that,O
4651,3491.txt,why,why,2,13,501,WRB,Neutral,Neutral,1,Conclusion,Middle,False,False,False,SBAR,NP,0.3529411764705882,0.2941176470588235,put-15,WHADVP,,,,0.0002082032063293,put,O
4652,3491.txt,authors,author,2,14,505,NNS,Neutral,Neutral,1,Conclusion,Middle,False,False,False,S,SBAR,0.4117647058823529,0.3529411764705882,put-15,NP,,,,0.00333125130127,put,Arg-B
4653,3491.txt,put,put,2,15,513,VBD,Neutral,Neutral,1,Conclusion,Middle,False,False,False,VP,S,0.4705882352941176,0.4117647058823529,reason-12,SBAR,,,,0.0,reason,Arg-I
4654,3491.txt,them,they,2,16,517,PRP,Neutral,Neutral,1,Conclusion,Middle,False,False,False,VP,VP,0.4705882352941176,0.4705882352941176,put-15,NP,,,,0.0,put,Arg-I
4655,3491.txt,out,out,2,17,522,RB,Neutral,Negative,1,Conclusion,Middle,False,False,False,NP,VP,0.2941176470588235,0.4705882352941176,there-18,SBAR,,,,0.0002082032063293,there,Arg-I
4656,3491.txt,there,there,2,18,526,RB,Neutral,Neutral,1,Conclusion,Middle,False,False,False,VP,NP,0.2352941176470588,0.2941176470588235,put-15,EX,there,there,put,0.0002082032063293,put,Arg-I
4657,3491.txt,for,for,2,19,532,IN,Neutral,Neutral,1,Conclusion,Middle,False,False,False,VP,VP,0.2352941176470588,0.2352941176470588,public-21,PP,IN,NP,want,0.0002082032063293,public,Arg-I
4658,3491.txt,the,the,2,20,536,DT,Neutral,Neutral,1,Conclusion,Middle,False,False,False,NP,VP,0.5882352941176471,0.2352941176470588,public-21,DT,,,,0.0006246096189881,public,Arg-I
4659,3491.txt,public,public,2,21,540,NN,Neutral,Neutral,1,Conclusion,Middle,False,False,False,VP,NP,0.4705882352941176,0.5882352941176471,put-15,PP,,,,0.0012492192379762,put,Arg-I
4660,3491.txt,to,to,2,22,547,TO,Neutral,Neutral,1,Conclusion,Middle,False,False,False,VP,VP,0.5882352941176471,0.4705882352941176,think-23,TO,,,,0.0,think,Arg-I
4661,3491.txt,think,think,2,23,550,VB,Neutral,Neutral,1,Conclusion,Middle,False,False,False,VP,VP,0.6470588235294118,0.5882352941176471,put-15,S,,,,0.0004164064126587,put,Arg-I
4662,3491.txt,what,what,2,24,556,WP,Neutral,Neutral,1,Conclusion,Middle,False,False,False,SBAR,VP,0.7058823529411765,0.6470588235294118,want-26,WHNP,,,,0.0085363314595044,want,Arg-I
4663,3491.txt,they,they,2,25,561,PRP,Neutral,Neutral,1,Conclusion,Middle,False,False,False,S,SBAR,0.7647058823529411,0.7058823529411765,want-26,NP,,,,0.0,want,Arg-I
4664,3491.txt,want,want,2,26,566,VBP,Neutral,Neutral,1,Conclusion,Middle,False,False,False,VP,S,0.8235294117647058,0.7647058823529411,think-23,SBAR,,,,0.0002082032063293,think,Arg-I
4665,3491.txt,of,of,2,27,571,IN,Neutral,Neutral,1,Conclusion,Middle,False,False,False,PP,VP,0.8823529411764706,0.8235294117647058,it-28,IN,,,,0.0,it,Arg-I
4666,3491.txt,it,it,2,28,574,PRP,Neutral,Neutral,1,Conclusion,Middle,False,False,True,S,PP,0.1176470588235294,0.8823529411764706,want-26,PP,,,,0.0004164064126587,want,Arg-I
4667,3491.txt,.,.,2,29,576,.,Neutral,Neutral,1,Conclusion,Last,True,False,False,,S,-1.0,0.1176470588235294,there-3,.,.,.,there,0.0,there,O
4668,3492.txt,In,in,0,1,0,IN,Negative,Neutral,0,Introduction,First,False,False,False,PP,,0.3333333333333333,-1.0,time-4,IN,In,In,time,0.5,time,O
4669,3492.txt,this,this,0,2,3,DT,Negative,Neutral,0,Introduction,Middle,False,False,False,NP,PP,0.4444444444444444,0.3333333333333333,time-4,DT,this,this,time,0.0,time,O
4670,3492.txt,life,life,0,3,8,NN,Negative,Positive,0,Introduction,Middle,False,False,False,NN,NP,0.5555555555555556,0.4444444444444444,time-4,life,,,,0.0002082032063293,time,O
4671,3492.txt,time,time,0,4,13,NN,Negative,Neutral,0,Introduction,Middle,False,False,False,S,NN,0.2222222222222222,0.5555555555555556,have-8,PP,IN,NP,topics,0.0,have,O
4672,3492.txt,we,we,0,5,18,PRP,Negative,Neutral,0,Introduction,Middle,False,False,False,S,S,0.2222222222222222,0.2222222222222222,have-8,NP,PRP,PRP,have,0.0,have,O
4673,3492.txt,will,will,0,6,21,MD,Negative,Neutral,0,Introduction,Middle,False,False,False,VP,S,0.3333333333333333,0.2222222222222222,have-8,MD,will,will,have,0.0,have,O
4674,3492.txt,all,all,0,7,26,RB,Negative,Neutral,0,Introduction,Middle,False,False,False,VP,VP,0.3333333333333333,0.3333333333333333,have-8,RB,all,all,have,0.0,have,O
4675,3492.txt,have,have,0,8,30,VB,Negative,Neutral,0,Introduction,Middle,False,False,False,VP,VP,0.4444444444444444,0.3333333333333333,have-8,ROOT,S,S,have,0.0,have,O
4676,3492.txt,our,we,0,9,35,PRP$,Negative,Neutral,0,Introduction,Middle,False,False,False,NP,VP,0.5555555555555556,0.4444444444444444,oppinions-11,PRP$,our,our,oppinions,0.0,oppinion,O
4677,3492.txt,own,own,0,10,39,JJ,Negative,Neutral,0,Introduction,Middle,False,False,False,NP,NP,0.5555555555555556,0.5555555555555556,oppinions-11,JJ,own,own,oppinions,0.0,oppinion,O
4678,3492.txt,oppinions,oppinion,0,11,43,NNS,Negative,Neutral,0,Introduction,Middle,False,False,False,VP,NP,0.4444444444444444,0.5555555555555556,have-8,NP,PRP$,NNS,topics,0.0,have,O
4679,3492.txt,about,about,0,12,53,IN,Negative,Neutral,0,Introduction,Middle,False,False,False,PP,VP,0.5555555555555556,0.4444444444444444,topics-13,IN,about,about,topics,0.0,topic,O
4680,3492.txt,topics,topic,0,13,59,NNS,Negative,Neutral,0,Introduction,Middle,False,False,False,NP,PP,0.7777777777777778,0.5555555555555556,have-8,PP,IN,NP,topics,0.0,have,O
4681,3492.txt,and,and,0,14,66,CC,Negative,Neutral,0,Introduction,Middle,False,False,False,NP,NP,0.7777777777777778,0.7777777777777778,problems-15,CC,and,and,problems,0.0,problem,O
4682,3492.txt,problems,problem,0,15,70,NNS,Negative,Neutral,0,Introduction,Middle,False,False,False,NP,NP,0.6666666666666666,0.7777777777777778,topics-13,problems,,,,0.0029148448886112,topic,O
4683,3492.txt,in,in,0,16,79,IN,Negative,Neutral,0,Introduction,Middle,False,False,False,PP,NP,0.7777777777777778,0.6666666666666666,world-18,IN,in,in,world,0.0,world,O
4684,3492.txt,the,the,0,17,82,DT,Negative,Neutral,0,Introduction,Middle,False,False,False,NP,PP,0.8888888888888888,0.7777777777777778,world-18,DT,the,the,world,0.0,world,O
4685,3492.txt,world,world,0,18,86,NN,Negative,Neutral,0,Introduction,Middle,False,False,True,S,NP,0.2222222222222222,0.8888888888888888,topics-13,PP,IN,NP,topics,0.0012492192379762,topic,O
4686,3492.txt,.,.,0,19,91,.,Negative,Neutral,0,Introduction,Last,True,False,False,,S,-1.0,0.2222222222222222,have-8,.,.,.,have,0.0,have,O
4687,3492.txt,There,there,1,1,93,EX,Neutral,Neutral,0,Introduction,First,False,True,False,S,,0.2,-1.0,is-2,NP,EX,EX,is,0.3485321673953779,be,O
4688,3492.txt,is,be,1,2,99,VBZ,Neutral,Neutral,0,Introduction,Middle,False,False,False,VP,S,0.3,0.2,is-2,ROOT,S,S,is,0.0002082032063293,be,O
4689,3492.txt,a,a,1,3,102,DT,Neutral,Neutral,0,Introduction,Middle,False,False,False,NP,VP,0.5,0.3,question-4,DT,a,a,question,0.001665625650635,question,O
4690,3492.txt,question,question,1,4,104,NN,Neutral,Neutral,0,Introduction,Middle,False,False,False,NP,NP,0.4,0.5,is-2,NP,NP,SBAR,ponders,0.0,be,O
4691,3492.txt,that,that,1,5,113,WDT,Neutral,Neutral,0,Introduction,Middle,False,False,False,SBAR,NP,0.5,0.4,ponders-6,WHNP,WDT,WDT,ponders,0.0,ponder,O
4692,3492.txt,ponders,ponder,1,6,118,VBZ,Neutral,Neutral,0,Introduction,Middle,False,False,False,VP,SBAR,0.7,0.5,question-4,SBAR,WHNP,S,is,0.0997293358317718,question,O
4693,3492.txt,in,in,1,7,126,IN,Neutral,Neutral,0,Introduction,Middle,False,False,False,PP,VP,0.8,0.7,mind-9,IN,in,in,mind,0.0,mind,O
4694,3492.txt,my,my,1,8,129,PRP$,Neutral,Neutral,0,Introduction,Middle,False,False,False,NP,PP,0.9,0.8,mind-9,PRP$,my,my,mind,0.0,mind,O
4695,3492.txt,mind,mind,1,9,132,NN,Neutral,Neutral,0,Introduction,Middle,False,False,True,S,NP,0.2,0.9,ponders-6,PP,IN,NP,ponders,0.0,ponder,O
4696,3492.txt,.,.,1,10,136,.,Neutral,Neutral,0,Introduction,Last,True,False,False,,S,-1.0,0.2,is-2,.,.,.,is,0.0002082032063293,be,O
4697,3492.txt,Is,be,2,1,138,VBZ,Negative,Neutral,0,Introduction,First,False,True,False,SQ,,0.3333333333333333,-1.0,problem-6,VBZ,Is,Is,problem,0.3485321673953779,problem,O
4698,3492.txt,censorship,censorship,2,2,141,NN,Negative,Neutral,0,Introduction,Middle,False,False,False,NP,SQ,0.5,0.3333333333333333,problem-6,censorship,,,,0.001665625650635,problem,O
4699,3492.txt,in,in,2,3,152,IN,Negative,Neutral,0,Introduction,Middle,False,False,False,PP,NP,0.6666666666666666,0.5,libraries-4,IN,in,in,libraries,0.0,library,O
4700,3492.txt,libraries,library,2,4,155,NNS,Negative,Neutral,0,Introduction,Middle,False,False,False,NP,PP,0.5,0.6666666666666666,censorship-2,PP,IN,NP,problem,0.0,censorship,O
4701,3492.txt,a,a,2,5,165,DT,Negative,Neutral,0,Introduction,Middle,False,False,False,NP,NP,0.6666666666666666,0.5,problem-6,DT,,,,0.0,problem,O
4702,3492.txt,problem,problem,2,6,167,NN,Negative,Negative,0,Introduction,Middle,False,False,False,NP,NP,0.5,0.6666666666666666,problem-6,ROOT,SQ,SQ,problem,0.0,problem,O
4703,3492.txt,or,or,2,7,175,CC,Negative,Neutral,0,Introduction,Middle,False,False,False,NP,NP,0.5,0.5,right-9,CC,,,,0.0,right,O
4704,3492.txt,a,a,2,8,178,DT,Negative,Neutral,0,Introduction,Middle,False,False,False,NP,NP,0.6666666666666666,0.5,right-9,DT,,,,0.0,right,O
4705,3492.txt,right,right,2,9,180,NN,Negative,Positive,0,Introduction,Middle,False,False,True,SQ,NP,0.3333333333333333,0.6666666666666666,problem-6,right,,,,0.0,problem,O
4706,3492.txt,?,?,2,10,185,.,Negative,Neutral,0,Introduction,Last,True,False,False,,SQ,-1.0,0.3333333333333333,problem-6,.,?,?,problem,0.0,problem,O
4707,3492.txt,If,if,3,1,187,IN,Neutral,Neutral,0,Introduction,First,False,True,False,SBAR,,0.1739130434782608,-1.0,parent-5,IN,If,If,parent,0.0008328128253175,parent,O
4708,3492.txt,i,I,3,2,190,PRP,Neutral,Neutral,0,Introduction,Middle,False,False,False,S,SBAR,0.217391304347826,0.1739130434782608,parent-5,NP,PRP,PRP,unconstitutional,0.0,parent,O
4709,3492.txt,was,be,3,3,192,VBD,Neutral,Neutral,0,Introduction,Middle,False,False,False,VP,S,0.2608695652173913,0.217391304347826,parent-5,VBD,was,was,parent,0.0004164064126587,parent,O
4710,3492.txt,a,a,3,4,196,DT,Neutral,Neutral,0,Introduction,Middle,False,False,False,NP,VP,0.3043478260869565,0.2608695652173913,parent-5,DT,a,a,shelf,0.001665625650635,parent,O
4711,3492.txt,parent,parent,3,5,198,NN,Neutral,Neutral,0,Introduction,Middle,False,False,True,S,NP,0.1304347826086956,0.3043478260869565,think-8,SBAR,IN,S,think,0.0,think,O
4712,3492.txt,",",",",3,6,204,",",Neutral,Neutral,0,Introduction,Middle,True,False,False,S,S,0.1304347826086956,0.1304347826086956,think-8,",",",",",",is,0.0,think,O
4713,3492.txt,I,I,3,7,206,PRP,Neutral,Neutral,0,Introduction,Middle,False,True,False,S,S,0.1304347826086956,0.1304347826086956,think-8,NP,PRP,PRP,unconstitutional,0.4112013325005205,think,O
4714,3492.txt,think,think,3,8,208,VBP,Neutral,Neutral,0,Introduction,Middle,False,False,False,S,S,0.1304347826086956,0.1304347826086956,think-8,ROOT,S,S,think,0.0004164064126587,think,O
4715,3492.txt,I,I,3,9,214,PRP,Neutral,Neutral,0,Introduction,Middle,False,False,False,S,S,0.1304347826086956,0.1304347826086956,able-12,NP,PRP,PRP,unconstitutional,0.0085363314595044,able,O
4716,3492.txt,would,would,3,10,216,MD,Neutral,Neutral,0,Introduction,Middle,False,False,False,VP,S,0.3043478260869565,0.1304347826086956,able-12,MD,would,would,able,0.0004164064126587,able,O
4717,3492.txt,be,be,3,11,222,VB,Neutral,Neutral,0,Introduction,Middle,False,False,False,VP,VP,0.3478260869565217,0.3043478260869565,able-12,VB,be,be,able,0.0,able,O
4718,3492.txt,able,able,3,12,225,JJ,Neutral,Positive,0,Introduction,Middle,False,False,False,ADJP,VP,0.391304347826087,0.3478260869565217,think-8,SBAR,S,S,think,0.001665625650635,think,O
4719,3492.txt,to,to,3,13,230,TO,Neutral,Neutral,0,Introduction,Middle,False,False,False,VP,ADJP,0.4782608695652174,0.391304347826087,understand-14,TO,to,to,do,0.0,understand,O
4720,3492.txt,understand,understand,3,14,233,VB,Neutral,Neutral,0,Introduction,Middle,False,False,False,VP,VP,0.5217391304347826,0.4782608695652174,able-12,S,VP,VP,do,0.0004164064126587,able,O
4721,3492.txt,why,why,3,15,244,WRB,Neutral,Neutral,0,Introduction,Middle,False,False,False,S,VP,0.1304347826086956,0.5217391304347826,want-18,WHADVP,WRB,WRB,want,0.0,want,O
4722,3492.txt,I,I,3,16,248,PRP,Neutral,Neutral,0,Introduction,Middle,False,False,False,S,S,0.1304347826086956,0.1304347826086956,mite-17,NP,PRP,PRP,unconstitutional,0.00333125130127,mite,O
4723,3492.txt,mite,mite,3,17,250,NN,Neutral,Neutral,0,Introduction,Middle,False,False,False,S,S,0.6086956521739131,0.1304347826086956,want-18,NP,PRP,NN,is,0.0004164064126587,want,O
4724,3492.txt,want,want,3,18,255,VBP,Neutral,Neutral,0,Introduction,Middle,False,False,False,VP,S,0.4782608695652174,0.6086956521739131,understand-14,SBAR,WHADVP,S,think,0.0,understand,O
4725,3492.txt,to,to,3,19,260,TO,Neutral,Neutral,0,Introduction,Middle,False,False,False,VP,VP,0.4782608695652174,0.4782608695652174,have-20,TO,to,to,do,0.0,have,O
4726,3492.txt,have,have,3,20,263,VB,Neutral,Neutral,0,Introduction,Middle,False,False,False,S,VP,0.1304347826086956,0.4782608695652174,want-18,S,VP,VP,do,0.0004164064126587,want,O
4727,3492.txt,a,a,3,21,268,DT,Neutral,Neutral,0,Introduction,Middle,False,False,False,S,S,0.1304347826086956,0.1304347826086956,book-22,SBAR,IN,S,think,0.0,book,O
4728,3492.txt,book,book,3,22,270,NN,Neutral,Neutral,0,Introduction,Middle,False,False,False,NP,S,0.8260869565217391,0.1304347826086956,have-20,NP,NP,VP,do,0.0,have,O
4729,3492.txt,removed,remove,3,23,275,VBN,Neutral,Neutral,0,Introduction,Middle,False,False,False,VP,NP,0.8695652173913043,0.8260869565217391,book-22,VP,VBN,PP,removed,0.0,book,O
4730,3492.txt,from,from,3,24,283,IN,Neutral,Neutral,0,Introduction,Middle,False,False,False,S,VP,0.1304347826086956,0.8695652173913043,shelf-26,IN,from,from,shelf,0.0,shelf,O
4731,3492.txt,a,a,3,25,288,DT,Neutral,Neutral,0,Introduction,Middle,False,False,False,S,S,0.1304347826086956,0.1304347826086956,shelf-26,SBAR,IN,S,think,0.0,shelf,O
4732,3492.txt,shelf,shelf,3,26,290,NN,Neutral,Neutral,0,Introduction,Middle,False,False,True,S,S,0.1304347826086956,0.1304347826086956,removed-23,PP,IN,NP,do,0.0,remove,O
4733,3492.txt,",",",",3,27,295,",",Neutral,Neutral,0,Introduction,Middle,True,False,False,S,S,0.0869565217391304,0.1304347826086956,think-8,",",",",",",is,0.0,think,O
4734,3492.txt,but,but,3,28,297,CC,Neutral,Neutral,0,Introduction,Middle,False,True,False,S,S,0.0869565217391304,0.0869565217391304,is-31,CC,but,but,is,0.4112013325005205,be,O
4735,3492.txt,the,the,3,29,301,DT,Neutral,Neutral,0,Introduction,Middle,False,False,False,NP,S,0.1739130434782608,0.0869565217391304,thing-30,DT,,,,0.0106183635227982,thing,O
4736,3492.txt,thing,thing,3,30,305,NN,Neutral,Neutral,0,Introduction,Middle,False,False,False,S,NP,0.1304347826086956,0.1739130434782608,is-31,NP,PRP,PRP,unconstitutional,0.0012492192379762,be,O
4737,3492.txt,is,be,3,31,311,VBZ,Neutral,Neutral,0,Introduction,Middle,False,False,False,VP,S,0.1739130434782608,0.1304347826086956,think-8,VBZ,,,,0.0,think,O
4738,3492.txt,though,though,3,32,314,RB,Neutral,Neutral,0,Introduction,Middle,False,False,True,S,VP,0.1304347826086956,0.1739130434782608,is-31,ADVP,,,,0.001665625650635,be,O
4739,3492.txt,",",",",3,33,320,",",Neutral,Neutral,0,Introduction,Middle,True,False,False,S,S,0.1304347826086956,0.1304347826086956,is-31,",",",",",",is,0.00333125130127,be,O
4740,3492.txt,it,it,3,34,322,PRP,Neutral,Neutral,0,Introduction,Middle,False,True,False,VP,S,0.1739130434782608,0.1304347826086956,unconstitutional-36,NP,PRP,PRP,unconstitutional,0.4112013325005205,unconstitutional,O
4741,3492.txt,is,be,3,35,325,VBZ,Neutral,Neutral,0,Introduction,Middle,False,False,False,VP,VP,0.1739130434782608,0.1739130434782608,unconstitutional-36,VBZ,,,,0.0,unconstitutional,O
4742,3492.txt,unconstitutional,unconstitutional,3,36,328,JJ,Neutral,Neutral,0,Introduction,Middle,False,False,False,VP,VP,0.3043478260869565,0.1739130434782608,is-31,SBAR,S,S,think,0.001665625650635,be,O
4743,3492.txt,to,to,3,37,345,TO,Neutral,Neutral,0,Introduction,Middle,False,False,False,VP,VP,0.3043478260869565,0.3043478260869565,do-38,VP,VB,ADJP,do,0.0,do,O
